<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.07.09	12:00:00	2361.54	2365.49	2355.97	2360.08	23178	0	32
2024.07.09	16:00:00	2360.04	2371.45	2349.27	2357.40	54734	0	32
2024.07.09	20:00:00	2357.41	2365.51	2357.39	2363.56	15601	0	32
2024.07.10	00:00:00	2363.16	2366.41	2363.00	2364.59	4610	0	32
2024.07.10	04:00:00	2364.59	2370.14	2363.16	2367.61	17355	0	32
2024.07.10	08:00:00	2367.58	2374.85	2367.06	2372.72	21129	0	31
2024.07.10	12:00:00	2372.75	2381.72	2371.54	2377.67	21678	0	31
2024.07.10	16:00:00	2377.66	2386.52	2373.78	2377.74	41067	0	31
2024.07.10	20:00:00	2377.75	2378.40	2369.76	2371.12	15109	0	31
2024.07.11	00:00:00	2370.49	2374.32	2370.37	2374.10	4467	0	31
2024.07.11	04:00:00	2374.11	2382.36	2372.90	2381.85	18283	0	31
2024.07.11	08:00:00	2381.84	2383.94	2378.38	2381.25	24181	0	31
2024.07.11	12:00:00	2381.26	2409.59	2377.91	2406.20	31865	0	31
2024.07.11	16:00:00	2406.13	2424.39	2395.68	2411.50	70292	0	31
2024.07.11	20:00:00	2411.50	2418.54	2409.86	2415.20	20282	0	31
2024.07.12	00:00:00	2415.48	2416.18	2410.91	2411.88	13556	0	31
2024.07.12	04:00:00	2411.89	2414.11	2406.49	2408.47	23354	0	31
2024.07.12	08:00:00	2408.46	2409.95	2400.17	2407.30	30512	0	31
2024.07.12	12:00:00	2407.31	2408.17	2391.27	2397.81	35371	0	31
2024.07.12	16:00:00	2397.81	2416.76	2396.62	2415.75	52242	0	31
2024.07.12	20:00:00	2415.74	2418.12	2411.03	2411.22	15078	0	31
2024.07.15	00:00:00	2411.82	2414.86	2405.50	2408.32	9453	0	31
2024.07.15	04:00:00	2408.32	2413.24	2404.81	2411.35	20007	0	31
2024.07.15	08:00:00	2411.36	2413.83	2401.21	2411.85	31442	0	31
2024.07.15	12:00:00	2411.87	2420.66	2407.57	2414.69	35290	0	31
2024.07.15	16:00:00	2414.61	2439.56	2411.38	2430.06	51476	0	31
2024.07.15	20:00:00	2430.11	2430.14	2419.62	2422.07	19465	0	31
2024.07.16	00:00:00	2422.34	2422.66	2419.82	2421.11	5655	0	31
2024.07.16	04:00:00	2421.11	2431.34	2421.10	2429.14	21310	0	31
2024.07.16	08:00:00	2429.15	2439.20	2427.99	2436.46	28911	0	31
2024.07.16	12:00:00	2436.48	2443.88	2429.23	2432.44	34664	0	31
2024.07.16	16:00:00	2432.46	2465.11	2430.83	2459.00	55968	0	31
2024.07.16	20:00:00	2459.05	2469.55	2458.52	2468.57	21483	0	31
2024.07.17	00:00:00	2467.72	2473.14	2466.04	2468.60	9505	0	31
2024.07.17	04:00:00	2468.58	2482.25	2463.84	2467.67	32410	0	31
2024.07.17	08:00:00	2467.64	2478.73	2461.66	2474.84	38173	0	29
2024.07.17	12:00:00	2474.84	2476.22	2466.55	2473.30	38876	0	29
2024.07.17	16:00:00	2473.31	2483.53	2452.73	2455.47	57877	0	29
2024.07.17	20:00:00	2455.48	2460.29	2451.38	2458.46	15418	0	29
2024.07.18	00:00:00	2458.15	2461.76	2457.22	2458.70	10686	0	29
2024.07.18	04:00:00	2458.70	2468.78	2457.48	2465.09	24415	0	29
2024.07.18	08:00:00	2465.10	2474.80	2464.45	2465.83	33632	0	29
2024.07.18	12:00:00	2465.84	2468.76	2461.36	2463.83	34316	0	29
2024.07.18	16:00:00	2463.83	2469.74	2455.70	2456.04	55044	0	29
2024.07.18	20:00:00	2456.05	2457.43	2440.21	2445.02	21207	0	29
2024.07.19	00:00:00	2445.47	2445.57	2425.96	2434.27	12287	0	29
2024.07.19	04:00:00	2434.25	2434.47	2420.31	2425.33	31760	0	29
2024.07.19	08:00:00	2425.35	2425.96	2412.75	2420.30	38187	0	29
2024.07.19	12:00:00	2420.29	2420.97	2401.43	2403.60	36900	0	29
2024.07.19	16:00:00	2403.60	2408.28	2393.70	2399.53	55727	0	29
2024.07.19	20:00:00	2399.60	2400.68	2395.49	2400.19	15226	0	29
2024.07.22	00:00:00	2401.63	2411.83	2400.27	2407.72	10020	0	29
2024.07.22	04:00:00	2407.68	2412.05	2403.07	2405.43	25683	0	29
2024.07.22	08:00:00	2405.42	2407.19	2398.80	2400.70	34815	0	29
2024.07.22	12:00:00	2400.72	2408.26	2388.68	2394.19	32651	0	29
2024.07.22	16:00:00	2394.18	2400.06	2383.79	2392.90	46691	0	29
2024.07.22	20:00:00	2392.97	2399.91	2391.67	2396.25	14765	0	29
2024.07.23	00:00:00	2396.43	2400.13	2394.65	2399.81	6562	0	29
2024.07.23	04:00:00	2399.81	2403.87	2395.60	2396.40	26041	0	29
2024.07.23	08:00:00	2396.43	2407.03	2388.15	2403.87	35727	0	29
2024.07.23	12:00:00	2403.88	2411.91	2403.05	2405.32	33155	0	29
2024.07.23	16:00:00	2405.32	2407.55	2399.40	2405.18	41523	0	29
2024.07.23	20:00:00	2405.18	2409.90	2402.52	2409.34	15364	0	29
2024.07.24	00:00:00	2408.78	2410.06	2407.75	2408.21	5321	0	29
2024.07.24	04:00:00	2408.21	2418.27	2404.83	2417.73	31511	0	29
2024.07.24	08:00:00	2417.71	2419.08	2410.62	2411.73	30844	0	29
2024.07.24	12:00:00	2411.74	2421.87	2409.70	2421.32	32249	0	29
2024.07.24	16:00:00	2421.33	2431.89	2413.49	2418.89	52156	0	29
2024.07.24	20:00:00	2418.88	2419.50	2396.70	2397.04	22896	0	29
2024.07.25	00:00:00	2396.69	2401.04	2392.89	2396.95	13754	0	29
2024.07.25	04:00:00	2396.94	2399.93	2366.66	2377.45	49368	0	29
2024.07.25	08:00:00	2377.49	2378.58	2365.70	2374.53	43750	0	29
2024.07.25	12:00:00	2374.50	2382.46	2362.67	2371.03	47413	0	29
2024.07.25	16:00:00	2371.04	2376.19	2357.40	2362.48	63409	0	29
2024.07.25	20:00:00	2362.66	2365.37	2352.98	2364.35	22436	0	29
2024.07.26	00:00:00	2364.02	2365.27	2361.95	2362.58	9398	0	29
2024.07.26	04:00:00	2362.57	2379.23	2355.69	2369.68	33641	0	29
2024.07.26	08:00:00	2369.66	2375.18	2365.14	2372.83	34345	0	29
2024.07.26	12:00:00	2372.83	2378.92	2370.18	2377.37	33373	0	29
2024.07.26	16:00:00	2377.39	2390.65	2373.86	2389.02	51692	0	29
2024.07.26	20:00:00	2389.02	2389.04	2381.03	2387.00	17093	0	29
2024.07.29	00:00:00	2387.72	2402.99	2386.37	2399.86	14038	0	29
2024.07.29	04:00:00	2399.87	2402.39	2388.53	2394.70	30178	0	29
2024.07.29	08:00:00	2394.71	2396.17	2386.84	2390.25	35024	0	29
2024.07.29	12:00:00	2390.23	2395.32	2385.33	2393.69	31145	0	29
2024.07.29	16:00:00	2393.70	2396.59	2369.41	2378.02	50795	0	29
2024.07.29	20:00:00	2378.02	2385.29	2376.78	2383.41	19094	0	29
2024.07.30	00:00:00	2383.07	2384.79	2380.12	2381.72	6351	0	29
2024.07.30	04:00:00	2381.72	2388.19	2376.33	2386.26	28932	0	29
2024.07.30	08:00:00	2386.25	2391.92	2385.94	2389.30	34892	0	29
2024.07.30	12:00:00	2389.31	2392.28	2385.58	2386.39	26013	0	29
2024.07.30	16:00:00	2386.40	2400.18	2383.29	2399.72	57706	0	29
2024.07.30	20:00:00	2399.76	2412.66	2399.71	2410.62	25983	0	29
2024.07.31	00:00:00	2410.33	2410.75	2407.78	2408.90	10576	0	29
2024.07.31	04:00:00	2408.83	2421.23	2403.74	2421.01	39994	0	29
2024.07.31	08:00:00	2421.01	2425.40	2415.34	2421.32	38790	0	28
2024.07.31	12:00:00	2421.33	2423.13	2417.25	2420.35	29744	0	28
2024.07.31	16:00:00	2420.35	2428.94	2417.71	2426.91	48550	0	28
2024.07.31	20:00:00	2427.01	2450.79	2421.38	2447.07	39886	0	28
2024.08.01	00:00:00	2448.01	2449.36	2444.16	2447.46	12505	0	28
2024.08.01	04:00:00	2447.33	2458.24	2437.20	2444.10	39565	0	28
2024.08.01	08:00:00	2444.12	2448.75	2433.10	2433.71	41377	0	28
2024.08.01	12:00:00	2433.68	2454.78	2430.07	2450.58	39479	0	28
2024.08.01	16:00:00	2450.58	2462.16	2441.96	2444.36	65411	0	29
2024.08.01	20:00:00	2444.38	2447.43	2434.83	2446.26	29558	0	29
2024.08.02	00:00:00	2446.18	2452.20	2443.55	2448.95	14158	0	29
2024.08.02	04:00:00	2448.95	2460.25	2434.76	2457.81	39478	0	29
2024.08.02	08:00:00	2457.82	2468.32	2457.54	2461.88	41761	0	29
2024.08.02	12:00:00	2461.88	2477.52	2455.71	2472.78	42662	0	29
2024.08.02	16:00:00	2472.71	2474.28	2410.63	2430.33	84145	0	29
2024.08.02	20:00:00	2430.33	2442.34	2422.81	2441.52	25548	0	29
2024.08.05	00:00:00	2443.94	2447.17	2413.83	2421.99	28696	0	29
2024.08.05	04:00:00	2421.98	2458.62	2419.96	2452.54	46798	0	29
2024.08.05	08:00:00	2452.56	2452.56	2422.02	2424.81	63898	0	29
2024.08.05	12:00:00	2424.82	2428.62	2364.15	2374.35	65105	0	29
2024.08.05	16:00:00	2374.46	2412.00	2374.44	2402.91	74062	0	29
2024.08.05	20:00:00	2402.90	2412.91	2400.03	2409.73	34442	0	29
2024.08.06	00:00:00	2409.48	2418.18	2404.27	2415.76	19346	0	29
2024.08.06	04:00:00	2415.77	2417.63	2405.73	2407.91	38450	0	29
2024.08.06	08:00:00	2407.90	2415.28	2394.68	2410.93	53538	0	29
2024.08.06	12:00:00	2410.99	2416.19	2391.67	2392.90	45637	0	29
2024.08.06	16:00:00	2392.91	2403.05	2381.38	2389.86	58116	0	29
2024.08.06	20:00:00	2389.82	2395.89	2386.35	2389.67	25247	0	29
2024.08.07	00:00:00	2390.58	2390.98	2380.96	2386.36	13981	0	29
2024.08.07	04:00:00	2386.38	2394.63	2378.86	2392.69	42420	0	29
2024.08.07	08:00:00	2392.62	2397.46	2387.96	2393.20	38323	0	27
2024.08.07	12:00:00	2393.22	2406.91	2392.34	2403.67	32349	0	27
2024.08.07	16:00:00	2403.76	2404.74	2391.86	2399.61	50680	0	27
2024.08.07	20:00:00	2399.60	2399.62	2381.70	2382.81	28301	0	27
2024.08.08	00:00:00	2381.96	2388.69	2380.10	2385.43	15538	0	27
2024.08.08	04:00:00	2385.42	2396.25	2384.88	2394.21	34634	0	27
2024.08.08	08:00:00	2394.21	2400.61	2392.32	2394.40	35603	0	27
2024.08.08	12:00:00	2394.43	2415.37	2393.73	2407.93	41578	0	27
2024.08.08	16:00:00	2407.93	2424.22	2402.21	2417.95	56603	0	27
2024.08.08	20:00:00	2417.96	2427.53	2415.66	2427.03	23725	0	27
2024.08.09	00:00:00	2426.55	2427.83	2422.49	2423.86	11277	0	27
2024.08.09	04:00:00	2423.87	2428.81	2419.21	2423.81	30062	0	27
2024.08.09	08:00:00	2423.81	2426.89	2416.77	2424.40	33463	0	27
2024.08.09	12:00:00	2424.37	2432.50	2422.56	2429.55	31911	0	27
2024.08.09	16:00:00	2429.40	2435.83	2420.91	2434.35	51530	0	27
2024.08.09	20:00:00	2434.33	2436.88	2427.09	2430.58	18784	0	27
2024.08.12	00:00:00	2429.68	2433.25	2426.61	2428.38	6865	0	27
2024.08.12	04:00:00	2428.27	2433.49	2423.67	2433.31	20549	0	27
2024.08.12	08:00:00	2433.31	2443.70	2428.99	2441.91	29699	0	27
2024.08.12	12:00:00	2441.92	2445.35	2439.55	2444.34	26226	0	27
2024.08.12	16:00:00	2444.34	2465.99	2442.00	2463.04	52494	0	27
2024.08.12	20:00:00	2463.03	2473.06	2461.59	2471.81	19223	0	27
2024.08.13	00:00:00	2470.29	2476.87	2468.35	2472.00	9593	0	27
2024.08.13	04:00:00	2472.02	2473.59	2460.05	2461.89	29950	0	27
2024.08.13	08:00:00	2461.89	2466.05	2458.37	2460.47	30183	0	27
2024.08.13	12:00:00	2460.49	2472.37	2458.78	2467.51	33142	0	27
2024.08.13	16:00:00	2467.52	2475.48	2458.76	2469.37	46609	0	27
2024.08.13	20:00:00	2469.37	2470.23	2462.08	2464.80	15925	0	27
2024.08.14	00:00:00	2465.87	2467.28	2462.75	2465.53	7898	0	27
2024.08.14	04:00:00	2465.52	2472.42	2455.14	2461.73	32439	0	27
2024.08.14	08:00:00	2461.68	2478.46	2459.11	2474.30	32150	0	27
2024.08.14	12:00:00	2474.25	2479.65	2462.14	2468.68	33370	0	27
2024.08.14	16:00:00	2468.66	2469.41	2437.95	2444.05	61277	0	27
2024.08.14	20:00:00	2444.06	2448.31	2440.19	2447.78	19360	0	27
2024.08.15	00:00:00	2447.11	2454.18	2446.33	2450.09	8561	0	27
2024.08.15	04:00:00	2450.02	2455.42	2448.09	2453.26	24107	0	27
2024.08.15	08:00:00	2453.26	2458.69	2450.19	2455.36	29005	0	27
2024.08.15	12:00:00	2455.36	2469.98	2440.88	2440.95	33135	0	27
2024.08.15	16:00:00	2441.08	2459.83	2432.03	2455.63	57437	0	27
2024.08.15	20:00:00	2455.64	2461.51	2453.34	2456.39	20657	0	27
2024.08.16	00:00:00	2455.57	2459.65	2454.26	2458.29	6691	0	27
2024.08.16	04:00:00	2458.47	2459.98	2450.63	2452.59	25911	0	27
2024.08.16	08:00:00	2452.61	2464.38	2451.03	2462.29	30137	0	27
2024.08.16	12:00:00	2462.28	2492.29	2461.13	2491.51	34517	0	27
2024.08.16	16:00:00	2491.51	2500.01	2477.36	2495.79	58462	0	27
2024.08.16	20:00:00	2495.78	2509.57	2492.99	2507.43	24646	0	27
2024.08.19	00:00:00	2509.19	2509.98	2500.12	2501.88	10878	0	27
2024.08.19	04:00:00	2501.94	2505.82	2494.82	2500.53	32641	0	27
2024.08.19	08:00:00	2500.55	2507.05	2498.98	2503.00	33663	0	27
2024.08.19	12:00:00	2503.01	2503.87	2486.39	2491.09	32302	0	27
2024.08.19	16:00:00	2491.09	2507.34	2485.52	2505.38	47799	0	27
2024.08.19	20:00:00	2505.36	2505.79	2500.60	2504.05	16113	0	27
2024.08.20	00:00:00	2503.39	2506.82	2501.92	2504.88	7175	0	27
2024.08.20	04:00:00	2504.83	2508.18	2498.59	2500.70	25828	0	27
2024.08.20	08:00:00	2500.70	2522.96	2497.21	2519.70	36574	0	27
2024.08.20	12:00:00	2519.75	2529.10	2519.66	2526.61	32509	0	27
2024.08.20	16:00:00	2526.57	2531.61	2500.66	2508.95	55238	0	27
2024.08.20	20:00:00	2508.96	2516.78	2506.62	2513.86	17095	0	27
2024.08.21	00:00:00	2513.03	2515.94	2512.40	2513.36	7818	0	27
2024.08.21	04:00:00	2513.39	2519.79	2510.71	2516.05	27306	0	27
2024.08.21	08:00:00	2516.01	2519.50	2506.79	2507.21	29711	0	27
2024.08.21	12:00:00	2507.07	2513.59	2504.35	2510.45	29723	0	27
2024.08.21	16:00:00	2510.55	2512.83	2493.33	2506.98	53666	0	27
2024.08.21	20:00:00	2506.97	2519.03	2506.80	2512.22	22171	0	27
2024.08.22	00:00:00	2511.37	2514.55	2510.79	2513.63	6856	0	27
2024.08.22	04:00:00	2513.62	2514.05	2499.18	2501.78	27606	0	27
2024.08.22	08:00:00	2501.78	2510.49	2500.56	2503.53	32380	0	27
2024.08.22	12:00:00	2503.54	2509.01	2495.10	2500.55	33431	0	27
2024.08.22	16:00:00	2500.55	2501.41	2470.72	2484.19	55052	0	27
2024.08.22	20:00:00	2484.19	2484.74	2478.43	2484.52	17222	0	27
2024.08.23	00:00:00	2484.95	2492.15	2484.22	2489.89	7306	0	27
2024.08.23	04:00:00	2489.90	2494.43	2486.59	2493.28	25720	0	27
2024.08.23	08:00:00	2493.27	2499.83	2490.49	2498.87	27825	0	27
2024.08.23	12:00:00	2498.87	2502.33	2495.50	2501.15	27142	0	27
2024.08.23	16:00:00	2501.15	2518.19	2494.30	2510.19	65838	0	27
2024.08.23	20:00:00	2510.19	2513.07	2507.78	2512.28	19755	0	27
2024.08.26	00:00:00	2511.25	2516.83	2510.68	2513.59	13082	0	27
2024.08.26	04:00:00	2513.47	2515.38	2508.79	2509.52	26757	0	27
2024.08.26	08:00:00	2509.48	2525.68	2508.57	2524.12	30611	0	27
2024.08.26	12:00:00	2524.12	2526.77	2520.79	2523.73	30019	0	27
2024.08.26	16:00:00	2523.71	2526.30	2510.52	2520.12	49329	0	27
2024.08.26	20:00:00	2520.08	2523.23	2515.45	2517.82	15643	0	27
2024.08.27	00:00:00	2518.05	2518.05	2512.83	2513.06	6623	0	27
2024.08.27	04:00:00	2513.09	2514.00	2505.68	2507.21	25313	0	27
2024.08.27	08:00:00	2507.12	2517.45	2503.38	2510.96	36486	0	27
2024.08.27	12:00:00	2510.90	2514.25	2506.78	2509.79	31978	0	27
2024.08.27	16:00:00	2509.74	2520.17	2503.37	2514.30	46884	0	27
2024.08.27	20:00:00	2514.30	2525.83	2513.99	2524.57	19387	0	27
2024.08.28	00:00:00	2524.67	2528.92	2523.77	2524.35	7997	0	27
2024.08.28	04:00:00	2524.35	2524.35	2510.07	2511.45	24214	0	27
2024.08.28	08:00:00	2511.42	2511.61	2503.28	2508.04	33957	0	27
2024.08.28	12:00:00	2507.97	2511.28	2493.50	2500.48	30951	0	29
2024.08.28	16:00:00	2500.49	2510.60	2496.25	2501.80	43312	0	29
2024.08.28	20:00:00	2501.79	2509.52	2500.44	2504.45	20303	0	29
2024.08.29	00:00:00	2504.17	2515.14	2504.13	2512.18	9599	0	29
2024.08.29	04:00:00	2512.23	2518.04	2511.49	2515.69	22648	0	29
2024.08.29	08:00:00	2515.67	2521.03	2513.70	2517.08	29793	0	29
2024.08.29	12:00:00	2517.10	2524.31	2503.45	2509.08	32908	0	29
2024.08.29	16:00:00	2509.10	2526.61	2508.04	2525.17	44338	0	29
2024.08.29	20:00:00	2525.18	2528.54	2520.57	2521.01	19294	0	29
2024.08.30	00:00:00	2520.52	2521.63	2516.58	2517.63	6302	0	29
2024.08.30	04:00:00	2517.62	2519.99	2512.03	2513.23	23782	0	29
2024.08.30	08:00:00	2513.23	2526.57	2512.40	2522.77	30003	0	29
2024.08.30	12:00:00	2522.78	2526.78	2514.88	2519.49	29371	0	29
2024.08.30	16:00:00	2519.50	2519.70	2496.44	2497.64	51373	0	29
2024.08.30	20:00:00	2497.65	2504.64	2494.01	2503.12	22734	0	29
2024.09.02	00:00:00	2502.33	2504.93	2501.02	2501.43	7719	0	29
2024.09.02	04:00:00	2501.44	2504.57	2489.87	2496.82	26026	0	29
2024.09.02	08:00:00	2496.91	2507.14	2495.16	2506.22	27231	0	29
2024.09.02	12:00:00	2506.09	2506.47	2496.93	2501.12	19469	0	29
2024.09.02	16:00:00	2501.16	2502.32	2497.56	2500.43	17209	0	29
2024.09.02	20:00:00	2500.43	2501.18	2498.59	2498.90	1882	0	29
2024.09.03	00:00:00	2499.48	2499.80	2494.88	2495.70	5946	0	29
2024.09.03	04:00:00	2495.63	2496.88	2489.55	2495.88	27480	0	29
2024.09.03	08:00:00	2495.88	2506.11	2492.61	2503.85	29420	0	29
2024.09.03	12:00:00	2503.86	2504.88	2484.56	2493.09	38167	0	29
2024.09.03	16:00:00	2493.09	2497.51	2473.04	2485.95	53795	0	29
2024.09.03	20:00:00	2485.83	2494.25	2485.40	2492.93	16035	0	29
2024.09.04	00:00:00	2492.62	2494.88	2491.93	2492.26	8490	0	29
2024.09.04	04:00:00	2492.24	2496.78	2491.17	2495.77	20861	0	29
2024.09.04	08:00:00	2495.77	2496.48	2472.39	2473.16	32044	0	29
2024.09.04	12:00:00	2473.25	2491.19	2471.76	2486.47	32501	0	29
2024.09.04	16:00:00	2486.45	2500.11	2481.91	2496.61	47154	0	29
2024.09.04	20:00:00	2496.63	2497.17	2491.35	2495.46	13483	0	29
2024.09.05	00:00:00	2494.38	2496.77	2494.35	2495.02	6652	0	29
2024.09.05	04:00:00	2495.02	2499.22	2493.68	2494.13	18438	0	29
2024.09.05	08:00:00	2494.07	2516.52	2493.82	2514.56	30852	0	29
2024.09.05	12:00:00	2514.55	2523.36	2513.22	2517.58	34362	0	29
2024.09.05	16:00:00	2517.60	2520.47	2503.83	2510.28	56168	0	29
2024.09.05	20:00:00	2510.27	2516.79	2509.14	2516.52	16046	0	29
2024.09.06	00:00:00	2516.37	2517.81	2515.50	2515.83	6003	0	29
2024.09.06	04:00:00	2515.84	2519.44	2512.91	2518.34	18110	0	29
2024.09.06	08:00:00	2518.29	2521.74	2515.42	2517.68	25832	0	29
2024.09.06	12:00:00	2517.70	2529.04	2507.32	2522.11	31663	0	29
2024.09.06	16:00:00	2522.12	2522.84	2484.95	2488.91	78621	0	29
2024.09.06	20:00:00	2488.87	2497.71	2485.78	2497.18	26941	0	29
2024.09.09	00:00:00	2496.63	2498.15	2495.37	2495.89	9197	0	29
2024.09.09	04:00:00	2495.91	2500.33	2494.60	2498.09	23615	0	29
2024.09.09	08:00:00	2498.06	2498.18	2485.41	2492.06	38839	0	29
2024.09.09	12:00:00	2492.07	2504.01	2491.99	2500.79	29301	0	29
2024.09.09	16:00:00	2500.78	2505.17	2493.11	2504.26	44418	0	29
2024.09.09	20:00:00	2504.36	2507.13	2499.30	2506.25	18735	0	29
2024.09.10	00:00:00	2506.29	2507.50	2504.64	2505.29	6491	0	29
2024.09.10	04:00:00	2505.34	2506.75	2500.86	2501.64	19599	0	29
2024.09.10	08:00:00	2501.49	2507.64	2499.97	2502.15	29214	0	29
2024.09.10	12:00:00	2502.14	2513.95	2500.05	2513.72	29079	0	29
2024.09.10	16:00:00	2513.73	2518.36	2500.78	2514.30	49135	0	29
2024.09.10	20:00:00	2514.28	2517.36	2511.96	2516.51	17105	0	29
2024.09.11	00:00:00	2516.27	2518.99	2516.03	2516.44	6402	0	29
2024.09.11	04:00:00	2516.47	2522.43	2514.84	2519.49	28338	0	29
2024.09.11	08:00:00	2519.45	2528.89	2519.23	2524.13	34362	0	29
2024.09.11	12:00:00	2524.12	2524.55	2502.07	2508.01	36228	0	28
2024.09.11	16:00:00	2508.02	2519.99	2500.79	2515.12	59410	0	28
2024.09.11	20:00:00	2515.05	2516.73	2509.68	2511.28	21128	0	28
2024.09.12	00:00:00	2510.77	2513.72	2510.77	2512.04	5421	0	28
2024.09.12	04:00:00	2511.99	2517.66	2510.90	2516.94	19646	0	28
2024.09.12	08:00:00	2516.99	2522.16	2514.40	2517.26	27116	0	28
2024.09.12	12:00:00	2517.23	2535.26	2512.89	2528.46	34275	0	28
2024.09.12	16:00:00	2528.47	2555.09	2521.85	2550.60	62675	0	28
2024.09.12	20:00:00	2550.64	2559.95	2550.01	2558.52	26170	0	28
2024.09.13	00:00:00	2558.11	2562.56	2556.49	2561.45	9326	0	28
2024.09.13	04:00:00	2561.46	2570.00	2559.83	2568.75	28210	0	28
2024.09.13	08:00:00	2568.71	2570.92	2563.02	2569.83	33618	0	28
2024.09.13	12:00:00	2569.84	2575.82	2563.60	2575.76	31024	0	28
2024.09.13	16:00:00	2575.74	2585.05	2572.96	2584.21	51247	0	28
2024.09.13	20:00:00	2584.18	2585.94	2577.55	2578.91	21122	0	28
2024.09.16	00:00:00	2578.64	2582.27	2577.39	2581.27	8692	0	28
2024.09.16	04:00:00	2581.25	2588.83	2579.75	2585.67	15366	0	28
2024.09.16	08:00:00	2585.67	2589.51	2579.36	2586.73	27629	0	28
2024.09.16	12:00:00	2586.72	2588.15	2575.04	2583.32	31519	0	28
2024.09.16	16:00:00	2583.31	2589.21	2575.98	2583.57	42424	0	28
2024.09.16	20:00:00	2583.52	2584.02	2579.52	2582.24	12821	0	28
2024.09.17	00:00:00	2581.92	2584.32	2580.09	2580.18	5777	0	28
2024.09.17	04:00:00	2580.20	2586.20	2574.78	2576.78	18997	0	28
2024.09.17	08:00:00	2576.79	2586.83	2574.43	2580.01	25792	0	28
2024.09.17	12:00:00	2580.00	2581.57	2568.19	2577.65	36784	0	28
2024.09.17	16:00:00	2577.87	2582.13	2561.27	2562.96	46863	0	28
2024.09.17	20:00:00	2562.98	2571.50	2560.63	2569.33	19933	0	28
2024.09.18	00:00:00	2569.26	2574.72	2569.09	2572.95	7448	0	28
2024.09.18	04:00:00	2572.98	2576.36	2567.82	2568.52	25665	0	28
2024.09.18	08:00:00	2568.48	2571.86	2565.63	2569.65	25784	0	28
2024.09.18	12:00:00	2569.66	2580.63	2567.87	2576.15	24828	0	28
2024.09.18	16:00:00	2576.16	2578.46	2567.89	2574.76	39916	0	28
2024.09.18	20:00:00	2574.77	2600.01	2546.66	2558.98	64274	0	28
2024.09.19	00:00:00	2558.50	2561.46	2555.28	2558.70	12877	0	28
2024.09.19	04:00:00	2558.71	2566.60	2550.95	2563.98	36593	0	28
2024.09.19	08:00:00	2563.98	2586.48	2563.89	2584.83	39866	0	28
2024.09.19	12:00:00	2584.83	2594.78	2573.03	2576.71	44239	0	28
2024.09.19	16:00:00	2576.62	2592.46	2569.55	2591.60	55067	0	28
2024.09.19	20:00:00	2591.68	2592.58	2585.84	2586.64	19472	0	28
2024.09.20	00:00:00	2586.08	2588.42	2585.90	2588.01	6934	0	28
2024.09.20	04:00:00	2588.02	2594.30	2584.70	2593.62	25786	0	28
2024.09.20	08:00:00	2593.62	2612.59	2592.29	2609.64	35045	0	28
2024.09.20	12:00:00	2609.66	2619.23	2602.41	2615.45	33204	0	28
2024.09.20	16:00:00	2615.43	2625.60	2602.46	2624.77	63098	0	28
2024.09.20	20:00:00	2624.79	2625.29	2617.71	2622.04	25888	0	28
2024.09.23	00:00:00	2621.30	2621.87	2617.93	2618.20	7564	0	28
2024.09.23	04:00:00	2618.14	2631.01	2615.96	2629.29	25124	0	28
2024.09.23	08:00:00	2629.29	2631.21	2613.68	2616.73	37992	0	28
2024.09.23	12:00:00	2616.73	2627.99	2615.27	2626.95	29002	0	28
2024.09.23	16:00:00	2626.95	2634.75	2625.50	2628.03	50737	0	28
2024.09.23	20:00:00	2628.02	2628.97	2625.56	2628.26	17216	0	28
2024.09.24	00:00:00	2627.48	2628.34	2623.68	2625.04	7286	0	28
2024.09.24	04:00:00	2625.05	2638.18	2624.79	2637.99	31370	0	28
2024.09.24	08:00:00	2638.06	2639.95	2622.47	2628.89	40273	0	28
2024.09.24	12:00:00	2628.89	2636.01	2623.29	2633.07	34756	0	28
2024.09.24	16:00:00	2633.08	2655.11	2630.86	2653.41	60749	0	28
2024.09.24	20:00:00	2653.39	2664.24	2649.66	2656.98	26603	0	28
2024.09.25	00:00:00	2657.73	2660.76	2656.52	2660.67	10867	0	28
2024.09.25	04:00:00	2660.76	2670.42	2655.35	2658.82	36380	0	28
2024.09.25	08:00:00	2658.81	2659.70	2651.02	2655.77	36621	0	28
2024.09.25	12:00:00	2655.78	2660.70	2652.63	2659.34	31068	0	28
2024.09.25	16:00:00	2659.34	2667.34	2649.65	2653.57	55408	0	28
2024.09.25	20:00:00	2653.46	2662.84	2652.98	2656.84	21703	0	28
2024.09.26	00:00:00	2656.47	2660.23	2655.26	2658.96	8181	0	28
2024.09.26	04:00:00	2658.97	2662.77	2656.88	2660.54	22967	0	28
2024.09.26	08:00:00	2660.53	2670.36	2657.87	2668.93	34070	0	28
2024.09.26	12:00:00	2668.93	2685.43	2666.79	2677.14	45421	0	28
2024.09.26	16:00:00	2677.14	2679.54	2654.66	2668.04	66561	0	28
2024.09.26	20:00:00	2667.93	2677.73	2667.46	2672.18	21084	0	28
2024.09.27	00:00:00	2671.97	2673.09	2669.21	2669.66	9069	0	28
2024.09.27	04:00:00	2669.67	2673.85	2666.12	2670.34	31098	0	28
2024.09.27	08:00:00	2670.35	2671.20	2660.87	2662.46	47905	0	28
